UserId,AverageRuntime,MyAverageRuntime,AverageWatchLaterMoviesRuntime,MyAverageWatchLaterMoviesRuntime,AverageMovieClicks,MyMovieClicks,FuturePredictedRuntime
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,88,100,147,400,40,62,72
d84e31f9-caaf-45ea-a800-9322f715d648,73,108,819,365,71,96,88
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,100,107,221,878,46,91,115
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,192,98,251,128,66,40,130
3c176379-742c-4534-91e4-addf71b44cee,85,102,326,100,73,83,75
968630e1-f235-4d48-a6a2-e14828e24ec5,121,63,405,970,63,96,104
7865dc03-d371-4a17-88cc-7ba0103a1941,95,103,957,489,2,74,92
050e64c1-8cdd-4102-b703-125ff56652e1,98,101,253,714,18,26,89
a3cf3f05-d647-4112-8f5f-6ad667453e96,74,98,483,895,69,61,60
7865dc03-d371-4a17-88cc-7ba0103a1941,96,83,61,163,61,26,93
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,85,66,369,176,42,96,183
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,94,86,298,673,39,33,84
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,94,86,112,667,29,9,96
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,104,94,880,320,7,92,100
a3cf3f05-d647-4112-8f5f-6ad667453e96,98,88,859,701,41,16,138
3c176379-742c-4534-91e4-addf71b44cee,86,75,25,974,29,93,93
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,93,150,584,723,23,48,85
4a8b4a64-5dc3-4e33-a858-09a96518a389,71,94,921,989,86,99,78
d32a4b9b-ce56-4739-a066-fd1870f0db5e,61,55,180,829,96,25,104
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,68,90,245,669,61,99,126
395e3f78-f527-434b-a285-8cb7d6c9859a,70,90,868,51,67,59,100
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,92,71,930,420,7,3,87
968630e1-f235-4d48-a6a2-e14828e24ec5,82,78,300,136,52,78,68
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,85,91,510,677,27,4,50
3c176379-742c-4534-91e4-addf71b44cee,87,62,526,915,27,47,75
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,108,75,659,840,15,61,125
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,119,73,659,437,34,90,78
2f2edd26-2309-446f-a501-efd4ff95698c,83,79,992,719,26,28,95
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,87,92,845,8,32,72,117
816925f2-1a84-4f5e-8f68-9bb61e47a831,91,100,755,743,64,33,145
816925f2-1a84-4f5e-8f68-9bb61e47a831,90,115,247,524,32,42,134
051d7ffb-14a6-4837-9c14-90c478d77c78,100,89,764,393,44,6,65
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,90,103,665,828,62,35,106
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,89,98,875,174,0,51,141
4a8b4a64-5dc3-4e33-a858-09a96518a389,92,90,375,409,10,77,92
a3cf3f05-d647-4112-8f5f-6ad667453e96,109,99,651,832,92,7,98
816925f2-1a84-4f5e-8f68-9bb61e47a831,90,100,478,675,64,10,75
050e64c1-8cdd-4102-b703-125ff56652e1,89,225,417,572,20,97,97
3c176379-742c-4534-91e4-addf71b44cee,52,90,360,632,90,42,112
3c176379-742c-4534-91e4-addf71b44cee,75,165,703,440,96,19,78
968630e1-f235-4d48-a6a2-e14828e24ec5,130,93,29,815,80,60,85
7865dc03-d371-4a17-88cc-7ba0103a1941,110,206,608,134,61,81,93
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,91,91,643,632,6,56,101
2f2edd26-2309-446f-a501-efd4ff95698c,106,57,58,672,37,54,50
7865dc03-d371-4a17-88cc-7ba0103a1941,160,89,93,981,37,22,69
968630e1-f235-4d48-a6a2-e14828e24ec5,87,82,625,88,42,28,52
cb9a5e24-f2d6-4aef-b519-34286e9753fb,90,139,996,945,87,23,105
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,94,75,643,286,4,99,89
7865dc03-d371-4a17-88cc-7ba0103a1941,78,111,555,480,46,97,130
a3cf3f05-d647-4112-8f5f-6ad667453e96,80,65,467,533,17,22,72
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,94,90,316,608,90,48,95
a3cf3f05-d647-4112-8f5f-6ad667453e96,90,75,999,442,55,86,93
051d7ffb-14a6-4837-9c14-90c478d77c78,88,80,426,589,33,38,82
395e3f78-f527-434b-a285-8cb7d6c9859a,90,95,44,817,55,36,102
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,115,100,520,37,68,8,97
3c176379-742c-4534-91e4-addf71b44cee,97,88,264,227,93,84,105
968630e1-f235-4d48-a6a2-e14828e24ec5,54,65,705,158,66,63,89
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,85,81,591,98,10,2,64
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,110,90,65,244,83,64,85
051d7ffb-14a6-4837-9c14-90c478d77c78,89,100,649,569,6,21,72
4a8b4a64-5dc3-4e33-a858-09a96518a389,93,152,989,579,14,86,120
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,111,104,724,326,24,58,78
395e3f78-f527-434b-a285-8cb7d6c9859a,88,90,381,680,37,16,90
cb9a5e24-f2d6-4aef-b519-34286e9753fb,99,79,365,934,39,6,106
bda79ecd-904e-4928-8ce4-e5c53cc98110,100,102,793,42,33,49,87
051d7ffb-14a6-4837-9c14-90c478d77c78,93,95,123,62,5,11,58
d84e31f9-caaf-45ea-a800-9322f715d648,99,59,474,585,45,93,101
051d7ffb-14a6-4837-9c14-90c478d77c78,70,78,778,781,73,3,102
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,94,65,33,729,5,99,118
bda79ecd-904e-4928-8ce4-e5c53cc98110,118,84,681,961,67,45,105
2f2edd26-2309-446f-a501-efd4ff95698c,85,80,801,110,92,73,84
8f27e002-d3e5-439f-a601-ea2a39f34ad8,110,119,896,612,37,11,100
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,50,94,410,226,27,16,105
7865dc03-d371-4a17-88cc-7ba0103a1941,61,84,490,755,41,57,85
816925f2-1a84-4f5e-8f68-9bb61e47a831,136,92,392,932,30,16,90
2f2edd26-2309-446f-a501-efd4ff95698c,88,91,868,1,23,80,117
bda79ecd-904e-4928-8ce4-e5c53cc98110,128,99,421,591,73,92,70
d32a4b9b-ce56-4739-a066-fd1870f0db5e,102,85,280,432,91,22,92
051d7ffb-14a6-4837-9c14-90c478d77c78,95,83,801,351,18,45,85
050e64c1-8cdd-4102-b703-125ff56652e1,73,87,572,659,35,23,89
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,95,91,727,582,42,93,77
2f2edd26-2309-446f-a501-efd4ff95698c,112,82,374,375,19,71,82
2f2edd26-2309-446f-a501-efd4ff95698c,82,105,652,173,33,82,92
d84e31f9-caaf-45ea-a800-9322f715d648,85,87,293,870,5,11,127
2f2edd26-2309-446f-a501-efd4ff95698c,66,105,895,890,94,6,93
8f27e002-d3e5-439f-a601-ea2a39f34ad8,136,97,160,944,47,44,60
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,72,83,483,745,33,48,110
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,145,96,922,471,42,17,84
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,96,91,118,56,58,66,60
395e3f78-f527-434b-a285-8cb7d6c9859a,91,116,434,838,72,44,150
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,167,90,866,104,0,3,90
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,95,63,195,291,68,27,107
395e3f78-f527-434b-a285-8cb7d6c9859a,90,113,986,484,25,25,62
4a8b4a64-5dc3-4e33-a858-09a96518a389,81,60,671,348,36,70,131
968630e1-f235-4d48-a6a2-e14828e24ec5,143,95,409,555,20,4,99
050e64c1-8cdd-4102-b703-125ff56652e1,104,79,852,344,52,16,128
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,54,73,79,91,64,32,117
2f2edd26-2309-446f-a501-efd4ff95698c,87,92,284,988,26,76,80
d84e31f9-caaf-45ea-a800-9322f715d648,90,50,540,685,73,32,104
d32a4b9b-ce56-4739-a066-fd1870f0db5e,100,85,804,795,29,52,84
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,84,72,948,402,81,42,73
968630e1-f235-4d48-a6a2-e14828e24ec5,50,86,564,344,61,67,70
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,95,120,19,490,52,38,91
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,140,74,185,475,81,73,90
8f27e002-d3e5-439f-a601-ea2a39f34ad8,107,120,298,742,93,75,92
7865dc03-d371-4a17-88cc-7ba0103a1941,95,89,633,67,72,80,88
d32a4b9b-ce56-4739-a066-fd1870f0db5e,97,91,75,309,18,36,91
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,95,72,57,217,9,14,79
d84e31f9-caaf-45ea-a800-9322f715d648,80,85,917,93,11,39,91
d32a4b9b-ce56-4739-a066-fd1870f0db5e,88,83,656,678,44,48,69
7865dc03-d371-4a17-88cc-7ba0103a1941,86,96,685,385,25,36,98
8f27e002-d3e5-439f-a601-ea2a39f34ad8,85,95,910,721,82,7,90
4a8b4a64-5dc3-4e33-a858-09a96518a389,66,86,809,830,4,74,98
cb9a5e24-f2d6-4aef-b519-34286e9753fb,102,88,869,914,12,69,97
051d7ffb-14a6-4837-9c14-90c478d77c78,95,92,201,459,38,63,160
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,83,105,309,879,38,35,106
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,105,70,801,73,35,60,94
050e64c1-8cdd-4102-b703-125ff56652e1,115,90,156,818,41,35,110
816925f2-1a84-4f5e-8f68-9bb61e47a831,90,62,744,96,1,52,100
050e64c1-8cdd-4102-b703-125ff56652e1,90,92,230,393,84,30,89
395e3f78-f527-434b-a285-8cb7d6c9859a,81,105,286,718,29,66,114
051d7ffb-14a6-4837-9c14-90c478d77c78,93,118,525,933,66,47,100
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,85,107,9,458,20,92,90
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,53,77,918,171,27,48,55
8f27e002-d3e5-439f-a601-ea2a39f34ad8,104,72,543,550,33,62,80
3c176379-742c-4534-91e4-addf71b44cee,55,105,837,131,75,61,90
d32a4b9b-ce56-4739-a066-fd1870f0db5e,58,120,557,978,38,17,108
3c176379-742c-4534-91e4-addf71b44cee,94,132,450,308,2,47,60
2f2edd26-2309-446f-a501-efd4ff95698c,83,84,912,665,64,83,90
4a8b4a64-5dc3-4e33-a858-09a96518a389,84,110,494,26,87,43,87
051d7ffb-14a6-4837-9c14-90c478d77c78,123,85,179,339,21,21,83
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,100,55,837,585,56,57,91
d84e31f9-caaf-45ea-a800-9322f715d648,75,99,935,825,22,41,87
2f2edd26-2309-446f-a501-efd4ff95698c,69,77,831,582,39,97,86
395e3f78-f527-434b-a285-8cb7d6c9859a,111,92,231,693,93,64,106
050e64c1-8cdd-4102-b703-125ff56652e1,80,105,138,282,74,37,60
968630e1-f235-4d48-a6a2-e14828e24ec5,88,116,805,444,97,8,112
4a8b4a64-5dc3-4e33-a858-09a96518a389,90,160,548,243,7,75,90
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,86,84,519,40,99,92,80
d32a4b9b-ce56-4739-a066-fd1870f0db5e,88,82,367,742,7,98,114
7865dc03-d371-4a17-88cc-7ba0103a1941,86,77,835,211,53,32,118
050e64c1-8cdd-4102-b703-125ff56652e1,118,64,751,439,22,70,96
cb9a5e24-f2d6-4aef-b519-34286e9753fb,90,75,176,749,26,6,58
4a8b4a64-5dc3-4e33-a858-09a96518a389,106,109,315,88,68,61,115
cb9a5e24-f2d6-4aef-b519-34286e9753fb,89,77,570,443,30,51,91
051d7ffb-14a6-4837-9c14-90c478d77c78,89,92,507,485,84,52,90
bda79ecd-904e-4928-8ce4-e5c53cc98110,105,63,756,457,35,7,111
a3cf3f05-d647-4112-8f5f-6ad667453e96,79,92,41,745,17,60,45
cb9a5e24-f2d6-4aef-b519-34286e9753fb,94,96,267,381,97,88,86
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,115,80,966,111,62,38,151
4a8b4a64-5dc3-4e33-a858-09a96518a389,96,90,802,27,42,32,101
7865dc03-d371-4a17-88cc-7ba0103a1941,99,58,366,423,73,68,97
816925f2-1a84-4f5e-8f68-9bb61e47a831,90,83,477,798,24,55,86
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,93,100,265,569,66,3,88
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,89,82,871,505,46,64,150
a3cf3f05-d647-4112-8f5f-6ad667453e96,107,90,132,996,7,33,119
d32a4b9b-ce56-4739-a066-fd1870f0db5e,110,83,391,318,10,11,147
7865dc03-d371-4a17-88cc-7ba0103a1941,98,111,882,852,19,52,92
051d7ffb-14a6-4837-9c14-90c478d77c78,75,109,59,49,68,97,79
3c176379-742c-4534-91e4-addf71b44cee,66,95,978,173,76,46,92
050e64c1-8cdd-4102-b703-125ff56652e1,106,113,752,969,58,98,92
d84e31f9-caaf-45ea-a800-9322f715d648,119,99,287,238,48,58,137
8f27e002-d3e5-439f-a601-ea2a39f34ad8,98,95,932,623,51,94,86
cb9a5e24-f2d6-4aef-b519-34286e9753fb,90,83,174,35,78,72,139
bda79ecd-904e-4928-8ce4-e5c53cc98110,55,85,157,507,37,13,95
4a8b4a64-5dc3-4e33-a858-09a96518a389,88,143,792,613,9,18,93
bda79ecd-904e-4928-8ce4-e5c53cc98110,105,85,441,269,17,54,90
2f2edd26-2309-446f-a501-efd4ff95698c,85,102,918,153,65,67,104
395e3f78-f527-434b-a285-8cb7d6c9859a,92,107,807,902,45,70,88
395e3f78-f527-434b-a285-8cb7d6c9859a,91,110,844,590,60,95,98
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,75,83,129,584,2,11,102
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,91,52,331,539,30,62,96
8f27e002-d3e5-439f-a601-ea2a39f34ad8,90,67,425,45,66,32,105
7865dc03-d371-4a17-88cc-7ba0103a1941,154,138,555,366,0,86,84
968630e1-f235-4d48-a6a2-e14828e24ec5,85,99,632,343,87,13,90
bda79ecd-904e-4928-8ce4-e5c53cc98110,90,76,479,13,40,42,78
8f27e002-d3e5-439f-a601-ea2a39f34ad8,107,100,314,382,13,99,105
bda79ecd-904e-4928-8ce4-e5c53cc98110,97,145,941,453,27,92,99
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,75,100,675,858,43,94,85
a3cf3f05-d647-4112-8f5f-6ad667453e96,79,87,387,306,88,95,72
051d7ffb-14a6-4837-9c14-90c478d77c78,80,90,848,643,89,15,95
bda79ecd-904e-4928-8ce4-e5c53cc98110,89,93,776,918,91,25,91
cb9a5e24-f2d6-4aef-b519-34286e9753fb,105,105,579,748,79,54,50
d32a4b9b-ce56-4739-a066-fd1870f0db5e,91,69,169,923,44,91,98
d84e31f9-caaf-45ea-a800-9322f715d648,59,137,55,559,45,35,75
3c176379-742c-4534-91e4-addf71b44cee,97,120,87,619,25,92,99
2f2edd26-2309-446f-a501-efd4ff95698c,105,80,386,872,23,8,84
968630e1-f235-4d48-a6a2-e14828e24ec5,101,95,930,757,72,89,60
2f2edd26-2309-446f-a501-efd4ff95698c,88,91,894,268,25,82,93
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,155,150,791,795,67,63,119
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,89,120,978,613,72,28,93
7865dc03-d371-4a17-88cc-7ba0103a1941,55,98,127,894,76,51,95
051d7ffb-14a6-4837-9c14-90c478d77c78,102,101,595,247,47,61,115
050e64c1-8cdd-4102-b703-125ff56652e1,109,91,229,134,8,34,145
d84e31f9-caaf-45ea-a800-9322f715d648,85,80,435,140,35,36,60
4a8b4a64-5dc3-4e33-a858-09a96518a389,90,167,721,538,45,87,88
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,84,108,234,118,6,59,60
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,88,99,165,31,94,42,130
3c176379-742c-4534-91e4-addf71b44cee,111,84,193,974,62,87,95
cb9a5e24-f2d6-4aef-b519-34286e9753fb,124,60,401,133,26,87,80
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,103,83,382,655,82,91,85
7865dc03-d371-4a17-88cc-7ba0103a1941,85,96,299,552,91,33,95
cb9a5e24-f2d6-4aef-b519-34286e9753fb,81,96,400,889,89,65,91
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,300,60,885,258,98,66,91
816925f2-1a84-4f5e-8f68-9bb61e47a831,84,89,779,476,36,49,119
968630e1-f235-4d48-a6a2-e14828e24ec5,87,60,139,305,33,49,105
cb9a5e24-f2d6-4aef-b519-34286e9753fb,102,80,813,961,58,17,85
7865dc03-d371-4a17-88cc-7ba0103a1941,115,84,425,476,68,75,120
395e3f78-f527-434b-a285-8cb7d6c9859a,108,110,241,726,52,10,78
d84e31f9-caaf-45ea-a800-9322f715d648,99,71,614,645,24,51,103
8f27e002-d3e5-439f-a601-ea2a39f34ad8,101,109,749,534,15,91,128
395e3f78-f527-434b-a285-8cb7d6c9859a,81,84,335,234,88,68,47
d84e31f9-caaf-45ea-a800-9322f715d648,83,174,477,813,59,38,95
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,112,91,491,167,31,4,68
2f2edd26-2309-446f-a501-efd4ff95698c,100,70,505,191,22,84,119
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,105,90,529,463,75,35,72
d32a4b9b-ce56-4739-a066-fd1870f0db5e,95,105,73,13,15,75,92
2f2edd26-2309-446f-a501-efd4ff95698c,97,90,49,293,48,97,65
bda79ecd-904e-4928-8ce4-e5c53cc98110,71,104,308,50,26,32,90
051d7ffb-14a6-4837-9c14-90c478d77c78,93,106,300,144,41,30,64
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,93,156,775,455,3,9,74
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,76,85,752,206,73,1,85
051d7ffb-14a6-4837-9c14-90c478d77c78,87,96,80,237,3,39,101
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,106,72,374,495,6,1,95
2f2edd26-2309-446f-a501-efd4ff95698c,86,101,978,233,93,39,87
cb9a5e24-f2d6-4aef-b519-34286e9753fb,99,57,606,609,53,84,74
3c176379-742c-4534-91e4-addf71b44cee,54,88,281,197,16,28,98
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,97,87,398,671,8,64,96
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,85,94,510,506,53,70,95
050e64c1-8cdd-4102-b703-125ff56652e1,90,80,576,107,37,27,51
3c176379-742c-4534-91e4-addf71b44cee,100,60,728,839,60,27,110
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,61,94,312,106,8,83,83
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,100,107,555,614,81,3,78
395e3f78-f527-434b-a285-8cb7d6c9859a,90,54,964,854,26,84,168
3c176379-742c-4534-91e4-addf71b44cee,98,74,729,89,52,54,83
3c176379-742c-4534-91e4-addf71b44cee,100,107,594,153,68,14,127
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,95,72,650,284,27,54,92
050e64c1-8cdd-4102-b703-125ff56652e1,61,102,881,317,13,6,100
bda79ecd-904e-4928-8ce4-e5c53cc98110,90,88,624,107,76,39,85
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,87,106,331,307,77,59,110
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,67,99,323,892,18,8,90
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,90,95,144,246,76,76,104
bda79ecd-904e-4928-8ce4-e5c53cc98110,92,93,209,678,72,40,80
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,123,94,953,25,66,17,93
8f27e002-d3e5-439f-a601-ea2a39f34ad8,95,85,558,634,21,21,95
050e64c1-8cdd-4102-b703-125ff56652e1,83,81,407,801,80,98,104
050e64c1-8cdd-4102-b703-125ff56652e1,90,84,112,834,9,18,118
2f2edd26-2309-446f-a501-efd4ff95698c,90,87,195,846,41,89,111
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,81,120,296,447,62,0,91
2f2edd26-2309-446f-a501-efd4ff95698c,83,163,732,280,40,11,113
2f2edd26-2309-446f-a501-efd4ff95698c,95,100,188,207,10,75,105
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,100,105,948,155,57,94,76
050e64c1-8cdd-4102-b703-125ff56652e1,98,86,636,605,48,31,71
2f2edd26-2309-446f-a501-efd4ff95698c,108,85,662,662,71,95,71
051d7ffb-14a6-4837-9c14-90c478d77c78,109,89,602,467,94,82,77
3c176379-742c-4534-91e4-addf71b44cee,135,70,764,642,80,69,91
8f27e002-d3e5-439f-a601-ea2a39f34ad8,89,103,499,492,67,28,97
2f2edd26-2309-446f-a501-efd4ff95698c,137,93,870,32,27,38,105
050e64c1-8cdd-4102-b703-125ff56652e1,83,87,351,481,64,4,90
cb9a5e24-f2d6-4aef-b519-34286e9753fb,155,117,415,192,27,52,93
2f2edd26-2309-446f-a501-efd4ff95698c,92,90,877,511,86,90,84
051d7ffb-14a6-4837-9c14-90c478d77c78,95,80,88,704,35,88,112
bda79ecd-904e-4928-8ce4-e5c53cc98110,90,70,497,273,84,21,53
8f27e002-d3e5-439f-a601-ea2a39f34ad8,165,86,696,533,37,43,92
816925f2-1a84-4f5e-8f68-9bb61e47a831,130,86,435,443,15,85,80
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,87,89,720,777,22,31,75
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,63,80,849,852,88,21,135
8f27e002-d3e5-439f-a601-ea2a39f34ad8,116,95,471,225,48,87,62
050e64c1-8cdd-4102-b703-125ff56652e1,89,90,453,833,53,13,84
3c176379-742c-4534-91e4-addf71b44cee,82,88,798,201,80,16,84
cb9a5e24-f2d6-4aef-b519-34286e9753fb,79,71,641,853,84,71,96
3c176379-742c-4534-91e4-addf71b44cee,98,149,611,231,3,38,76
395e3f78-f527-434b-a285-8cb7d6c9859a,93,76,170,967,25,67,88
3c176379-742c-4534-91e4-addf71b44cee,99,74,47,811,31,92,58
a3cf3f05-d647-4112-8f5f-6ad667453e96,92,121,107,612,13,5,76
a3cf3f05-d647-4112-8f5f-6ad667453e96,106,117,188,955,77,91,46
8f27e002-d3e5-439f-a601-ea2a39f34ad8,78,93,339,707,44,37,76
7865dc03-d371-4a17-88cc-7ba0103a1941,60,55,175,558,61,50,60
050e64c1-8cdd-4102-b703-125ff56652e1,134,107,400,820,36,55,70
a3cf3f05-d647-4112-8f5f-6ad667453e96,105,75,232,995,52,36,88
4a8b4a64-5dc3-4e33-a858-09a96518a389,150,79,681,38,66,58,90
3c176379-742c-4534-91e4-addf71b44cee,90,90,21,367,6,67,115
d84e31f9-caaf-45ea-a800-9322f715d648,91,102,714,968,22,20,100
050e64c1-8cdd-4102-b703-125ff56652e1,78,64,321,822,99,53,117
051d7ffb-14a6-4837-9c14-90c478d77c78,109,70,212,627,1,72,84
bda79ecd-904e-4928-8ce4-e5c53cc98110,93,107,782,930,47,79,84
3c176379-742c-4534-91e4-addf71b44cee,82,85,240,183,14,33,112
7865dc03-d371-4a17-88cc-7ba0103a1941,98,103,81,21,37,94,90
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,107,135,100,394,3,95,93
7865dc03-d371-4a17-88cc-7ba0103a1941,80,85,601,913,89,3,89
3c176379-742c-4534-91e4-addf71b44cee,130,58,829,68,20,81,93
7865dc03-d371-4a17-88cc-7ba0103a1941,83,92,881,170,82,7,151
3c176379-742c-4534-91e4-addf71b44cee,96,130,481,388,34,16,102
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,87,95,54,352,98,84,80
2f2edd26-2309-446f-a501-efd4ff95698c,63,75,205,827,26,55,88
a3cf3f05-d647-4112-8f5f-6ad667453e96,98,108,677,838,70,74,93
968630e1-f235-4d48-a6a2-e14828e24ec5,148,99,902,116,5,93,90
395e3f78-f527-434b-a285-8cb7d6c9859a,153,50,176,801,89,53,121
a3cf3f05-d647-4112-8f5f-6ad667453e96,60,99,186,698,7,59,102
7865dc03-d371-4a17-88cc-7ba0103a1941,93,100,878,626,18,83,91
051d7ffb-14a6-4837-9c14-90c478d77c78,118,163,317,927,44,0,85
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,102,110,453,324,15,25,111
968630e1-f235-4d48-a6a2-e14828e24ec5,109,95,146,831,58,50,150
bda79ecd-904e-4928-8ce4-e5c53cc98110,120,112,970,411,3,58,95
7865dc03-d371-4a17-88cc-7ba0103a1941,109,112,775,12,83,94,88
7865dc03-d371-4a17-88cc-7ba0103a1941,120,69,320,350,16,18,86
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,90,98,812,878,12,16,60
a3cf3f05-d647-4112-8f5f-6ad667453e96,97,90,628,306,40,48,88
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,108,76,85,631,11,23,100
3c176379-742c-4534-91e4-addf71b44cee,83,130,652,571,56,79,97
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,97,112,88,296,79,59,95
3c176379-742c-4534-91e4-addf71b44cee,101,50,731,748,68,8,64
cb9a5e24-f2d6-4aef-b519-34286e9753fb,90,56,783,601,47,11,96
bda79ecd-904e-4928-8ce4-e5c53cc98110,65,96,574,326,54,7,81
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,58,60,447,178,48,69,83
bda79ecd-904e-4928-8ce4-e5c53cc98110,80,117,281,330,83,10,81
3c176379-742c-4534-91e4-addf71b44cee,105,60,111,324,10,59,53
816925f2-1a84-4f5e-8f68-9bb61e47a831,90,94,665,828,29,6,92
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,93,92,680,666,97,59,98
7865dc03-d371-4a17-88cc-7ba0103a1941,75,90,65,269,17,86,100
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,82,89,712,956,47,70,85
d32a4b9b-ce56-4739-a066-fd1870f0db5e,95,70,652,614,69,2,82
050e64c1-8cdd-4102-b703-125ff56652e1,98,99,184,789,99,16,100
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,80,90,720,956,4,38,68
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,90,96,438,235,82,75,82
050e64c1-8cdd-4102-b703-125ff56652e1,89,100,985,83,60,36,97
bda79ecd-904e-4928-8ce4-e5c53cc98110,138,87,242,850,0,17,74
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,76,107,97,153,67,64,90
d32a4b9b-ce56-4739-a066-fd1870f0db5e,100,74,384,197,4,90,90
051d7ffb-14a6-4837-9c14-90c478d77c78,100,85,603,643,50,74,81
395e3f78-f527-434b-a285-8cb7d6c9859a,99,50,281,471,48,80,57
2f2edd26-2309-446f-a501-efd4ff95698c,93,100,566,91,4,3,114
cb9a5e24-f2d6-4aef-b519-34286e9753fb,71,103,352,231,64,16,88
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,86,95,120,984,33,14,93
051d7ffb-14a6-4837-9c14-90c478d77c78,103,86,780,774,5,28,86
